1585176177419, -0.006482034921646118, -0.0371764674782753, -0.015377402305603027
1585176177491, 0.0024749934673309326, 0.02133028954267502, 0.0008044242858886719
1585176177491, 0.004779219627380371, 0.021720238029956818, 0.001019597053527832
1585176177491, 0.007575809955596924, 0.022745437920093536, 0.001175522804260254
1585176177491, 0.007161647081375122, 0.03173701465129852, 0.004575669765472412
1585176177491, 0.002180725336074829, -0.028718292713165283, -0.006206631660461426
1585176177492, -0.0020354092121124268, 0.033146150410175323, -0.00544053316116333
1585176177420, -2.98917293548584e-05, 0.09058739989995956, -0.006974220275878906
1585176177421, 0.0126953125, 0.05115555226802826, -0.007738292217254639
1585176177421, -0.003688514232635498, -0.0068676769733428955, 0.0020967721939086914
1585176177422, 0.003577888011932373, -0.02264135330915451, -0.0023548007011413574
1585176177423, -0.004301875829696655, -0.00784119963645935, -0.004001140594482422
1585176177424, -0.003151804208755493, -0.010838478803634644, -0.0026566386222839355
1585176177426, 0.00027239322662353516, 0.0012852773070335388, -0.0023819804191589355
1585176177431, -0.0008699297904968262, 0.021257318556308746, 0.0011892318725585938
1585176177439, -0.0007828772068023682, 0.02202647179365158, -0.0030674338340759277
1585176177497, 0.011050045490264893, 0.08675753325223923, -0.008552014827728271
1585176177515, -0.002750903367996216, 0.019542261958122253, -0.005070626735687256
1585176177535, 4.0084123611450195e-05, 0.0016055554151535034, 0.0010339617729187012
1585176177555, 0.0070060789585113525, 0.018406257033348083, -0.0013232827186584473
1585176177574, -0.0010194778442382812, 0.017163433134555817, -0.007300674915313721
1585176177595, 0.005773723125457764, 0.05326865613460541, -0.003336191177368164
1585176177614, 0.008891105651855469, 0.018105238676071167, -0.005116820335388184
1585176177634, 0.008578866720199585, -0.004163265228271484, -0.006862461566925049
1585176177654, 0.015864014625549316, 0.03138899803161621, 0.0040392279624938965
1585176177674, 0.003260493278503418, 0.010691523551940918, -0.0004100799560546875
1585176177694, -0.0002689063549041748, -0.03330880403518677, 0.002857506275177002
1585176177714, 0.0036313533782958984, -0.009566672146320343, -0.0032678842544555664
1585176177734, -0.001485288143157959, -0.012063615024089813, -0.002367854118347168
1585176177754, 0.0008730888366699219, -0.0004935711622238159, -0.0005348324775695801
1585176177774, -0.0029311180114746094, -0.06211802363395691, -0.005964696407318115
1585176177795, -0.0018258094787597656, 0.06085831671953201, -0.003635704517364502
1585176177815, -0.004718035459518433, 0.0259171724319458, -0.01209801435470581
1585176177834, -0.005116641521453857, -0.013322815299034119, -0.00845104455947876
1585176177854, -0.006299197673797607, -0.018756918609142303, -0.006516814231872559
1585176177874, 0.0029749274253845215, 0.0018878430128097534, -0.0006391406059265137
1585176177894, -0.008138656616210938, 0.03429394215345383, -0.014177799224853516
1585176177914, 0.005699783563613892, 0.00555921345949173, -0.0023485422134399414
1585176177934, -0.00128096342086792, -0.017664089798927307, 0.004661262035369873
1585176177954, -0.002671360969543457, -0.01651189476251602, -0.01015239953994751
1585176177974, -0.0090847909450531, 0.023787885904312134, -0.015077710151672363
1585176177994, 0.0051958560943603516, -0.04805231839418411, 0.012359142303466797
1585176178014, 0.003754258155822754, -0.03888523578643799, 0.0049010515213012695
1585176178034, 0.0012178122997283936, 0.03406529128551483, -0.0019587278366088867
1585176178054, 0.008357733488082886, -0.05398901551961899, 0.003382265567779541
